Axiom validation log 2026-03-08_2157

Session summary
- Results processed: 2972
- Batch 1 recovered from partial run: 2900 rows at mod_time 2026-03-08 21:53:53
- Batch 2 processed directly: 72 rows
- Denied sentinel (0.01): 540
- Denied empty_payload: 162
- Denied retired_experiment: 365
- Denied stub_filter: 13

Sampling and review notes
- Spot-checked 200 sanitized JSON files for payload quality and cross-host duplication
- No cross-host duplicate payloads were found in the sample
- Denied structural empty payloads when sanitized JSON lacked top-level experiment data
- Retired experiment families were denied per retired_experiments.txt

Results reviewed this session
- result 1934872 (host 367): exp_minority_game_delay_memory_interaction_033f66_0 — nbytes=33240, elapsed=542.8s, payload=ok -> 4.22 credit
- result 1934873 (host 367): exp_minority_game_delay_memory_interaction_820468_0 — nbytes=33220, elapsed=542.9s, payload=ok -> 4.22 credit
- result 1934874 (host 367): exp_minority_game_delay_memory_interaction_e74cd4_0 — nbytes=33241, elapsed=847.6s, payload=ok -> 4.22 credit
- result 1934875 (host 367): exp_minority_game_delay_memory_interaction_212c51_0 — nbytes=33236, elapsed=543.1s, payload=ok -> 4.22 credit
- result 1934876 (host 367): exp_minority_game_delay_memory_interaction_87e969_0 — nbytes=33242, elapsed=543.1s, payload=ok -> 4.22 credit
- result 1934877 (host 367): exp_minority_game_delay_memory_interaction_d2daac_0 — nbytes=33198, elapsed=542.8s, payload=ok -> 4.22 credit
- result 1934878 (host 367): exp_minority_game_delay_memory_interaction_c5c5d0_0 — nbytes=33215, elapsed=542.7s, payload=ok -> 4.22 credit
- result 1934879 (host 367): exp_minority_game_delay_memory_interaction_6632a4_0 — nbytes=33255, elapsed=862.1s, payload=ok -> 4.22 credit
- result 1934880 (host 367): exp_minority_game_delay_memory_interaction_32b398_0 — nbytes=33259, elapsed=543.1s, payload=ok -> 4.23 credit
- result 1934881 (host 367): exp_minority_game_delay_memory_interaction_abbd48_0 — nbytes=33227, elapsed=855.1s, payload=ok -> 4.22 credit
- result 1934882 (host 367): exp_minority_game_delay_memory_interaction_18339e_0 — nbytes=33241, elapsed=543.1s, payload=ok -> 4.22 credit
- result 1934883 (host 367): exp_minority_game_delay_memory_interaction_176e2f_0 — nbytes=33213, elapsed=543.2s, payload=ok -> 4.22 credit
- result 1934884 (host 367): exp_minority_game_delay_memory_interaction_443749_0 — nbytes=33214, elapsed=543.1s, payload=ok -> 4.22 credit
- result 1934885 (host 367): exp_minority_game_delay_memory_interaction_f794c0_0 — nbytes=33214, elapsed=858.3s, payload=ok -> 4.22 credit
- result 1934892 (host 367): exp_minority_game_delay_memory_interaction_4eb17e_0 — nbytes=33206, elapsed=851.8s, payload=ok -> 4.22 credit
- result 1934893 (host 367): exp_minority_game_delay_memory_interaction_c7dfee_0 — nbytes=33222, elapsed=865.1s, payload=ok -> 4.22 credit
- result 1934894 (host 367): exp_minority_game_delay_memory_interaction_b55c9c_0 — nbytes=33205, elapsed=542.8s, payload=ok -> 4.22 credit
- result 1934895 (host 367): exp_minority_game_delay_memory_interaction_6ae3bd_0 — nbytes=33211, elapsed=543.1s, payload=ok -> 4.22 credit
- result 1934896 (host 367): exp_minority_game_delay_memory_interaction_beb417_0 — nbytes=33272, elapsed=543.6s, payload=ok -> 4.23 credit
- result 1934897 (host 367): exp_minority_game_delay_memory_interaction_ee42fc_0 — nbytes=33211, elapsed=542.7s, payload=ok -> 4.22 credit
- result 1934898 (host 367): exp_minority_game_delay_memory_interaction_220227_0 — nbytes=33230, elapsed=543.3s, payload=ok -> 4.22 credit
- result 1934899 (host 367): exp_minority_game_delay_memory_interaction_0022c0_0 — nbytes=33191, elapsed=542.8s, payload=ok -> 4.22 credit
- result 1934900 (host 367): exp_minority_game_delay_memory_interaction_5371ed_0 — nbytes=33219, elapsed=542.8s, payload=ok -> 4.22 credit
- result 1934903 (host 367): exp_minority_game_delay_memory_interaction_368fb8_0 — nbytes=33232, elapsed=543.3s, payload=ok -> 4.22 credit
- result 1934904 (host 367): exp_minority_game_delay_memory_interaction_7f6807_0 — nbytes=33207, elapsed=543.3s, payload=ok -> 4.22 credit
- result 1934905 (host 367): exp_minority_game_delay_memory_interaction_26910a_0 — nbytes=33242, elapsed=542.7s, payload=ok -> 4.22 credit
- result 1934906 (host 367): exp_minority_game_delay_memory_interaction_8c66ed_0 — nbytes=33271, elapsed=543.1s, payload=ok -> 4.23 credit
- result 1934911 (host 367): exp_minority_game_delay_memory_interaction_422905_0 — nbytes=33263, elapsed=542.8s, payload=ok -> 4.23 credit
- result 1934912 (host 219): exp_minority_game_delay_memory_interaction_cf43b6_0 — nbytes=34623, elapsed=874.2s, payload=ok -> 4.40 credit
- result 1934913 (host 219): exp_minority_game_delay_memory_interaction_7fd8d7_0 — nbytes=34632, elapsed=548.5s, payload=ok -> 4.40 credit
- result 1934914 (host 219): exp_minority_game_delay_memory_interaction_750eec_0 — nbytes=34631, elapsed=545.1s, payload=ok -> 4.40 credit
- result 1934917 (host 219): exp_minority_game_delay_memory_interaction_62f82a_0 — nbytes=34582, elapsed=545.6s, payload=ok -> 4.39 credit
- result 1934918 (host 219): exp_minority_game_delay_memory_interaction_eac283_0 — nbytes=34619, elapsed=547.7s, payload=ok -> 4.40 credit
- result 1934919 (host 219): exp_minority_game_delay_memory_interaction_054760_0 — nbytes=34602, elapsed=547.7s, payload=ok -> 4.40 credit
- result 1934920 (host 219): exp_minority_game_delay_memory_interaction_e97572_0 — nbytes=34605, elapsed=546.7s, payload=ok -> 4.40 credit
- result 1934922 (host 219): exp_minority_game_delay_memory_interaction_1d2b94_0 — nbytes=34597, elapsed=868.4s, payload=ok -> 4.40 credit
- result 1934929 (host 219): exp_minority_game_delay_memory_interaction_97f60e_0 — nbytes=34615, elapsed=547.6s, payload=ok -> 4.40 credit
- result 1934930 (host 219): exp_minority_game_delay_memory_interaction_a53695_0 — nbytes=34650, elapsed=545.0s, payload=ok -> 4.40 credit
- result 1934936 (host 219): exp_minority_game_delay_memory_interaction_092c5d_0 — nbytes=34650, elapsed=544.7s, payload=ok -> 4.40 credit
- result 1934940 (host 219): exp_minority_game_delay_memory_interaction_19930e_0 — nbytes=34671, elapsed=546.5s, payload=ok -> 4.40 credit
- result 1934943 (host 219): exp_minority_game_delay_memory_interaction_65a383_0 — nbytes=34636, elapsed=545.0s, payload=ok -> 4.40 credit
- result 1934944 (host 219): exp_minority_game_delay_memory_interaction_beb984_0 — nbytes=34641, elapsed=548.7s, payload=ok -> 4.40 credit
- result 1934946 (host 219): exp_minority_game_delay_memory_interaction_9cb6e9_0 — nbytes=34652, elapsed=547.5s, payload=ok -> 4.40 credit
- result 1934947 (host 219): exp_minority_game_delay_memory_interaction_088ac3_0 — nbytes=34606, elapsed=866.0s, payload=ok -> 4.40 credit
- result 1934948 (host 219): exp_minority_game_delay_memory_interaction_63c48e_0 — nbytes=34647, elapsed=545.6s, payload=ok -> 4.40 credit
- result 1934953 (host 219): exp_minority_game_delay_memory_interaction_dd8b28_0 — nbytes=34683, elapsed=545.6s, payload=ok -> 4.41 credit
- result 1934955 (host 219): exp_minority_game_delay_memory_interaction_792a9f_0 — nbytes=34665, elapsed=547.6s, payload=ok -> 4.40 credit
- result 1934959 (host 367): exp_minority_game_delay_memory_interaction_2be1f0_0 — nbytes=33247, elapsed=543.0s, payload=ok -> 4.22 credit
- result 1934960 (host 367): exp_minority_game_delay_memory_interaction_f3b837_0 — nbytes=33255, elapsed=543.2s, payload=ok -> 4.22 credit
- result 1934961 (host 367): exp_minority_game_delay_memory_interaction_d27de8_0 — nbytes=33246, elapsed=542.4s, payload=ok -> 4.22 credit
- result 1934962 (host 367): exp_minority_game_delay_memory_interaction_9fd148_0 — nbytes=33202, elapsed=542.7s, payload=ok -> 4.22 credit
- result 1934963 (host 367): exp_minority_game_delay_memory_interaction_aa35bd_0 — nbytes=33200, elapsed=542.4s, payload=ok -> 4.22 credit
- result 1934964 (host 367): exp_minority_game_delay_memory_interaction_bd7e38_0 — nbytes=33267, elapsed=543.2s, payload=ok -> 4.23 credit
- result 1934965 (host 367): exp_minority_game_delay_memory_interaction_36b4c3_0 — nbytes=33197, elapsed=543.2s, payload=ok -> 4.22 credit
- result 1934966 (host 367): exp_minority_game_delay_memory_interaction_c308d1_0 — nbytes=33230, elapsed=543.3s, payload=ok -> 4.22 credit
- result 1934967 (host 367): exp_minority_game_delay_memory_interaction_1729cc_0 — nbytes=33211, elapsed=542.8s, payload=ok -> 4.22 credit
- result 1934968 (host 367): exp_minority_game_delay_memory_interaction_851749_0 — nbytes=33246, elapsed=542.6s, payload=ok -> 4.22 credit
- result 1934969 (host 367): exp_minority_game_delay_memory_interaction_046cd8_0 — nbytes=33237, elapsed=543.5s, payload=ok -> 4.22 credit
- result 1934970 (host 367): exp_minority_game_delay_memory_interaction_5988fa_0 — nbytes=33237, elapsed=543.4s, payload=ok -> 4.22 credit
- result 1934972 (host 367): exp_minority_game_delay_memory_interaction_c86c03_0 — nbytes=33208, elapsed=543.2s, payload=ok -> 4.22 credit
- result 1934973 (host 367): exp_minority_game_delay_memory_interaction_eb4c27_0 — nbytes=33209, elapsed=542.4s, payload=ok -> 4.22 credit
- result 1934974 (host 367): exp_minority_game_delay_memory_interaction_91c7ff_0 — nbytes=33240, elapsed=543.4s, payload=ok -> 4.22 credit
- result 1934975 (host 367): exp_minority_game_delay_memory_interaction_d48267_0 — nbytes=33237, elapsed=543.2s, payload=ok -> 4.22 credit
- result 1934976 (host 367): exp_minority_game_delay_memory_interaction_ba6e6a_0 — nbytes=33248, elapsed=543.2s, payload=ok -> 4.22 credit
- result 1934977 (host 367): exp_minority_game_delay_memory_interaction_af1496_0 — nbytes=33234, elapsed=543.3s, payload=ok -> 4.22 credit
- result 1934978 (host 367): exp_minority_game_delay_memory_interaction_b2e581_0 — nbytes=33243, elapsed=542.6s, payload=ok -> 4.22 credit
- result 1934979 (host 367): exp_minority_game_delay_memory_interaction_4b38b5_0 — nbytes=33188, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1934980 (host 367): exp_minority_game_delay_memory_interaction_9322a4_0 — nbytes=33210, elapsed=542.3s, payload=ok -> 4.22 credit
- result 1934981 (host 367): exp_minority_game_delay_memory_interaction_202785_0 — nbytes=33229, elapsed=543.0s, payload=ok -> 4.22 credit
- result 1934982 (host 367): exp_minority_game_delay_memory_interaction_6ae0af_0 — nbytes=33213, elapsed=542.6s, payload=ok -> 4.22 credit
- result 1934983 (host 367): exp_minority_game_delay_memory_interaction_bc638a_0 — nbytes=33234, elapsed=543.3s, payload=ok -> 4.22 credit
- result 1934984 (host 367): exp_minority_game_delay_memory_interaction_d43a8d_0 — nbytes=33227, elapsed=543.3s, payload=ok -> 4.22 credit
- result 1934985 (host 367): exp_minority_game_delay_memory_interaction_e409ec_0 — nbytes=33251, elapsed=543.3s, payload=ok -> 4.22 credit
- result 1934986 (host 367): exp_minority_game_delay_memory_interaction_76c9e3_0 — nbytes=33209, elapsed=543.4s, payload=ok -> 4.22 credit
- result 1934987 (host 367): exp_minority_game_delay_memory_interaction_db4464_0 — nbytes=33242, elapsed=543.3s, payload=ok -> 4.22 credit
- result 1934988 (host 367): exp_minority_game_delay_memory_interaction_8ed79c_0 — nbytes=33220, elapsed=542.8s, payload=ok -> 4.22 credit
- result 1934989 (host 367): exp_minority_game_delay_memory_interaction_563b0c_0 — nbytes=33226, elapsed=542.8s, payload=ok -> 4.22 credit
- result 1934990 (host 367): exp_minority_game_delay_memory_interaction_1ee0cc_0 — nbytes=33242, elapsed=542.9s, payload=ok -> 4.22 credit
- result 1934991 (host 367): exp_minority_game_delay_memory_interaction_29b63f_0 — nbytes=33239, elapsed=543.2s, payload=ok -> 4.22 credit
- result 1934992 (host 367): exp_minority_game_delay_memory_interaction_065692_0 — nbytes=33266, elapsed=870.2s, payload=ok -> 4.23 credit
- result 1934993 (host 367): exp_minority_game_delay_memory_interaction_68b65b_0 — nbytes=33246, elapsed=542.7s, payload=ok -> 4.22 credit
- result 1934994 (host 367): exp_minority_game_delay_memory_interaction_3a035f_0 — nbytes=33195, elapsed=543.2s, payload=ok -> 4.22 credit
- result 1934995 (host 367): exp_minority_game_delay_memory_interaction_86aa83_0 — nbytes=33229, elapsed=542.8s, payload=ok -> 4.22 credit
- result 1934996 (host 367): exp_minority_game_delay_memory_interaction_02a018_0 — nbytes=33223, elapsed=542.8s, payload=ok -> 4.22 credit
- result 1934997 (host 367): exp_minority_game_delay_memory_interaction_6bd7bc_0 — nbytes=33247, elapsed=542.8s, payload=ok -> 4.22 credit
- result 1934998 (host 367): exp_minority_game_delay_memory_interaction_ae825b_0 — nbytes=33270, elapsed=542.9s, payload=ok -> 4.23 credit
- result 1934999 (host 367): exp_minority_game_delay_memory_interaction_51204b_0 — nbytes=33214, elapsed=542.7s, payload=ok -> 4.22 credit
- result 1935000 (host 367): exp_minority_game_delay_memory_interaction_81f13c_0 — nbytes=33249, elapsed=542.7s, payload=ok -> 4.22 credit
- result 1935001 (host 367): exp_minority_game_delay_memory_interaction_ef6602_0 — nbytes=33226, elapsed=542.3s, payload=ok -> 4.22 credit
- result 1935002 (host 367): exp_minority_game_delay_memory_interaction_709da3_0 — nbytes=33289, elapsed=543.4s, payload=ok -> 4.23 credit
- result 1935003 (host 367): exp_minority_game_delay_memory_interaction_5f8036_0 — nbytes=33251, elapsed=542.8s, payload=ok -> 4.22 credit
- result 1935004 (host 367): exp_minority_game_delay_memory_interaction_5af16d_0 — nbytes=33249, elapsed=543.3s, payload=ok -> 4.22 credit
- result 1935005 (host 367): exp_minority_game_delay_memory_interaction_a372d4_0 — nbytes=33156, elapsed=543.2s, payload=ok -> 4.21 credit
- result 1935006 (host 367): exp_minority_game_delay_memory_interaction_7c5088_0 — nbytes=33255, elapsed=543.0s, payload=ok -> 4.22 credit
- result 1935007 (host 367): exp_minority_game_delay_memory_interaction_b66428_0 — nbytes=33224, elapsed=543.5s, payload=ok -> 4.22 credit
- result 1935008 (host 367): exp_minority_game_delay_memory_interaction_6c1221_0 — nbytes=33241, elapsed=542.7s, payload=ok -> 4.22 credit
- result 1935009 (host 367): exp_minority_game_delay_memory_interaction_e86736_0 — nbytes=33232, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935010 (host 367): exp_minority_game_delay_memory_interaction_b493b3_0 — nbytes=33195, elapsed=542.4s, payload=ok -> 4.22 credit
- result 1935012 (host 367): exp_minority_game_delay_memory_interaction_c45657_0 — nbytes=33195, elapsed=543.4s, payload=ok -> 4.22 credit
- result 1935013 (host 367): exp_minority_game_delay_memory_interaction_a9073a_0 — nbytes=33245, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935014 (host 367): exp_minority_game_delay_memory_interaction_d0771d_0 — nbytes=33259, elapsed=543.2s, payload=ok -> 4.23 credit
- result 1935016 (host 367): exp_minority_game_delay_memory_interaction_437c01_0 — nbytes=33203, elapsed=542.6s, payload=ok -> 4.22 credit
- result 1935017 (host 367): exp_minority_game_delay_memory_interaction_82be66_0 — nbytes=33264, elapsed=543.4s, payload=ok -> 4.23 credit
- result 1935018 (host 367): exp_minority_game_delay_memory_interaction_0df706_0 — nbytes=33191, elapsed=542.4s, payload=ok -> 4.22 credit
- result 1935019 (host 367): exp_minority_game_delay_memory_interaction_77b1f0_0 — nbytes=33238, elapsed=543.2s, payload=ok -> 4.22 credit
- result 1935020 (host 367): exp_minority_game_delay_memory_interaction_4d4e61_0 — nbytes=33166, elapsed=543.1s, payload=ok -> 4.21 credit
- result 1935021 (host 367): exp_minority_game_delay_memory_interaction_83c1bc_0 — nbytes=33246, elapsed=543.1s, payload=ok -> 4.22 credit
- result 1935022 (host 367): exp_minority_game_delay_memory_interaction_33b7de_0 — nbytes=33254, elapsed=542.7s, payload=ok -> 4.22 credit
- result 1935023 (host 367): exp_minority_game_delay_memory_interaction_c2234e_0 — nbytes=33226, elapsed=853.7s, payload=ok -> 4.22 credit
- result 1935024 (host 367): exp_minority_game_delay_memory_interaction_6f09a8_0 — nbytes=33274, elapsed=543.0s, payload=ok -> 4.23 credit
- result 1935025 (host 367): exp_minority_game_delay_memory_interaction_a9cf3a_0 — nbytes=33206, elapsed=864.9s, payload=ok -> 4.22 credit
- result 1935026 (host 367): exp_minority_game_delay_memory_interaction_4f269c_0 — nbytes=33269, elapsed=864.8s, payload=ok -> 4.23 credit
- result 1935028 (host 367): exp_minority_game_delay_memory_interaction_c42a3b_0 — nbytes=33260, elapsed=859.5s, payload=ok -> 4.23 credit
- result 1935029 (host 367): exp_minority_game_delay_memory_interaction_1a3b10_0 — nbytes=33217, elapsed=866.0s, payload=ok -> 4.22 credit
- result 1935030 (host 367): exp_minority_game_delay_memory_interaction_e4b627_0 — nbytes=33234, elapsed=865.4s, payload=ok -> 4.22 credit
- result 1935031 (host 367): exp_minority_game_delay_memory_interaction_b4e114_0 — nbytes=33209, elapsed=863.6s, payload=ok -> 4.22 credit
- result 1935032 (host 367): exp_minority_game_delay_memory_interaction_201f14_0 — nbytes=33249, elapsed=862.1s, payload=ok -> 4.22 credit
- result 1935033 (host 367): exp_minority_game_delay_memory_interaction_8b5ef3_0 — nbytes=33215, elapsed=865.0s, payload=ok -> 4.22 credit
- result 1935034 (host 367): exp_minority_game_delay_memory_interaction_2292b4_0 — nbytes=33201, elapsed=863.3s, payload=ok -> 4.22 credit
- result 1935035 (host 367): exp_minority_game_delay_memory_interaction_47ea22_0 — nbytes=33227, elapsed=874.0s, payload=ok -> 4.22 credit
- result 1935037 (host 367): exp_minority_game_delay_memory_interaction_35d0b1_0 — nbytes=33194, elapsed=861.9s, payload=ok -> 4.22 credit
- result 1935038 (host 367): exp_minority_game_delay_memory_interaction_38bb4d_0 — nbytes=33225, elapsed=863.1s, payload=ok -> 4.22 credit
- result 1935039 (host 367): exp_minority_game_delay_memory_interaction_d7277e_0 — nbytes=33251, elapsed=860.7s, payload=ok -> 4.22 credit
- result 1935040 (host 367): exp_minority_game_delay_memory_interaction_c05d5f_0 — nbytes=33232, elapsed=867.3s, payload=ok -> 4.22 credit
- result 1935041 (host 367): exp_minority_game_delay_memory_interaction_f7b8ae_0 — nbytes=33260, elapsed=876.5s, payload=ok -> 4.23 credit
- result 1935042 (host 367): exp_minority_game_delay_memory_interaction_9ec154_0 — nbytes=33234, elapsed=862.8s, payload=ok -> 4.22 credit
- result 1935043 (host 367): exp_minority_game_delay_memory_interaction_6e2212_0 — nbytes=33223, elapsed=543.1s, payload=ok -> 4.22 credit
- result 1935044 (host 367): exp_minority_game_delay_memory_interaction_59acea_0 — nbytes=33181, elapsed=863.9s, payload=ok -> 4.22 credit
- result 1935045 (host 367): exp_minority_game_delay_memory_interaction_89bafc_0 — nbytes=33231, elapsed=862.7s, payload=ok -> 4.22 credit
- result 1935046 (host 367): exp_minority_game_delay_memory_interaction_690466_0 — nbytes=33232, elapsed=871.8s, payload=ok -> 4.22 credit
- result 1935047 (host 367): exp_minority_game_delay_memory_interaction_2ef263_0 — nbytes=33253, elapsed=865.0s, payload=ok -> 4.22 credit
- result 1935048 (host 367): exp_minority_game_delay_memory_interaction_7d6296_0 — nbytes=33223, elapsed=543.0s, payload=ok -> 4.22 credit
- result 1935049 (host 367): exp_minority_game_delay_memory_interaction_965429_0 — nbytes=33236, elapsed=868.0s, payload=ok -> 4.22 credit
- result 1935050 (host 367): exp_minority_game_delay_memory_interaction_940cf1_0 — nbytes=33198, elapsed=543.1s, payload=ok -> 4.22 credit
- result 1935051 (host 367): exp_minority_game_delay_memory_interaction_483aee_0 — nbytes=33255, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935052 (host 367): exp_minority_game_delay_memory_interaction_fdf5e8_0 — nbytes=33215, elapsed=542.6s, payload=ok -> 4.22 credit
- result 1935053 (host 367): exp_minority_game_delay_memory_interaction_c787d5_0 — nbytes=33149, elapsed=542.5s, payload=ok -> 4.21 credit
- result 1935054 (host 367): exp_minority_game_delay_memory_interaction_4f1565_0 — nbytes=33225, elapsed=543.5s, payload=ok -> 4.22 credit
- result 1935055 (host 367): exp_minority_game_delay_memory_interaction_03e562_0 — nbytes=33230, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935056 (host 367): exp_minority_game_delay_memory_interaction_7db5a8_0 — nbytes=33243, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935057 (host 367): exp_minority_game_delay_memory_interaction_2cde2c_0 — nbytes=33220, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935058 (host 367): exp_minority_game_delay_memory_interaction_7766cc_0 — nbytes=33208, elapsed=542.7s, payload=ok -> 4.22 credit
- result 1935059 (host 367): exp_minority_game_delay_memory_interaction_f7ead3_0 — nbytes=33247, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935060 (host 367): exp_minority_game_delay_memory_interaction_90e724_0 — nbytes=33215, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935061 (host 367): exp_minority_game_delay_memory_interaction_ad18e9_0 — nbytes=33231, elapsed=543.2s, payload=ok -> 4.22 credit
- result 1935062 (host 367): exp_minority_game_delay_memory_interaction_5a2cc9_0 — nbytes=33228, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935063 (host 367): exp_minority_game_delay_memory_interaction_45cd72_0 — nbytes=33280, elapsed=543.5s, payload=ok -> 4.23 credit
- result 1935064 (host 367): exp_minority_game_delay_memory_interaction_8872e9_0 — nbytes=33186, elapsed=542.6s, payload=ok -> 4.22 credit
- result 1935065 (host 367): exp_minority_game_delay_memory_interaction_f0608e_0 — nbytes=33244, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935066 (host 367): exp_minority_game_delay_memory_interaction_66b1fd_0 — nbytes=33213, elapsed=542.7s, payload=ok -> 4.22 credit
- result 1935067 (host 367): exp_minority_game_delay_memory_interaction_782bdf_0 — nbytes=33226, elapsed=542.9s, payload=ok -> 4.22 credit
- result 1935068 (host 367): exp_minority_game_delay_memory_interaction_dd44e5_0 — nbytes=33239, elapsed=542.9s, payload=ok -> 4.22 credit
- result 1935069 (host 367): exp_minority_game_delay_memory_interaction_6782d4_0 — nbytes=33219, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935070 (host 367): exp_minority_game_delay_memory_interaction_228e54_0 — nbytes=33253, elapsed=542.6s, payload=ok -> 4.22 credit
- result 1935071 (host 367): exp_minority_game_delay_memory_interaction_1c1553_0 — nbytes=33237, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935072 (host 367): exp_minority_game_delay_memory_interaction_c69dfd_0 — nbytes=33234, elapsed=543.1s, payload=ok -> 4.22 credit
- result 1935073 (host 367): exp_minority_game_delay_memory_interaction_2b20a0_0 — nbytes=33258, elapsed=542.9s, payload=ok -> 4.23 credit
- result 1935074 (host 367): exp_minority_game_delay_memory_interaction_7b28cc_0 — nbytes=33168, elapsed=542.6s, payload=ok -> 4.21 credit
- result 1935075 (host 367): exp_minority_game_delay_memory_interaction_1e6085_0 — nbytes=33251, elapsed=542.6s, payload=ok -> 4.22 credit
- result 1935076 (host 367): exp_minority_game_delay_memory_interaction_a43ee1_0 — nbytes=33219, elapsed=543.2s, payload=ok -> 4.22 credit
- result 1935077 (host 367): exp_minority_game_delay_memory_interaction_5ae97d_0 — nbytes=33253, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935078 (host 367): exp_minority_game_delay_memory_interaction_71edc9_0 — nbytes=33196, elapsed=543.3s, payload=ok -> 4.22 credit
- result 1935079 (host 367): exp_minority_game_delay_memory_interaction_7cd1f4_0 — nbytes=33215, elapsed=543.1s, payload=ok -> 4.22 credit
- result 1935080 (host 367): exp_minority_game_delay_memory_interaction_bc0d3c_0 — nbytes=33236, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935081 (host 367): exp_minority_game_delay_memory_interaction_3db071_0 — nbytes=33211, elapsed=543.4s, payload=ok -> 4.22 credit
- result 1935082 (host 367): exp_minority_game_delay_memory_interaction_a6c621_0 — nbytes=33227, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935083 (host 367): exp_minority_game_delay_memory_interaction_a6a153_0 — nbytes=33220, elapsed=542.6s, payload=ok -> 4.22 credit
- result 1935084 (host 367): exp_minority_game_delay_memory_interaction_17d09c_0 — nbytes=33198, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935085 (host 367): exp_minority_game_delay_memory_interaction_fc9095_0 — nbytes=33246, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935086 (host 367): exp_minority_game_delay_memory_interaction_330212_0 — nbytes=33216, elapsed=543.4s, payload=ok -> 4.22 credit
- result 1935087 (host 367): exp_minority_game_delay_memory_interaction_b782d8_0 — nbytes=33254, elapsed=543.2s, payload=ok -> 4.22 credit
- result 1935088 (host 367): exp_minority_game_delay_memory_interaction_9ab1b0_0 — nbytes=33209, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935089 (host 367): exp_minority_game_delay_memory_interaction_2acf68_0 — nbytes=33223, elapsed=543.0s, payload=ok -> 4.22 credit
- result 1935090 (host 367): exp_minority_game_delay_memory_interaction_b8245b_0 — nbytes=33199, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935091 (host 367): exp_minority_game_delay_memory_interaction_6ea9d1_0 — nbytes=33232, elapsed=542.6s, payload=ok -> 4.22 credit
- result 1935092 (host 367): exp_minority_game_delay_memory_interaction_86c2b0_0 — nbytes=33192, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935093 (host 367): exp_minority_game_delay_memory_interaction_87bf7f_0 — nbytes=33217, elapsed=542.6s, payload=ok -> 4.22 credit
- result 1935094 (host 367): exp_minority_game_delay_memory_interaction_717f05_0 — nbytes=33234, elapsed=543.1s, payload=ok -> 4.22 credit
- result 1935096 (host 367): exp_minority_game_delay_memory_interaction_936364_0 — nbytes=33228, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935097 (host 367): exp_minority_game_delay_memory_interaction_c1b9ca_0 — nbytes=33192, elapsed=542.9s, payload=ok -> 4.22 credit
- result 1935098 (host 367): exp_minority_game_delay_memory_interaction_ecb094_0 — nbytes=33203, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935099 (host 367): exp_minority_game_delay_memory_interaction_69cf25_0 — nbytes=33200, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935100 (host 367): exp_minority_game_delay_memory_interaction_0691d2_0 — nbytes=33206, elapsed=542.7s, payload=ok -> 4.22 credit
- result 1935101 (host 367): exp_minority_game_delay_memory_interaction_19ebd5_0 — nbytes=33231, elapsed=543.2s, payload=ok -> 4.22 credit
- result 1935102 (host 367): exp_minority_game_delay_memory_interaction_f026e6_0 — nbytes=33240, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935103 (host 367): exp_minority_game_delay_memory_interaction_a949b4_0 — nbytes=33238, elapsed=542.6s, payload=ok -> 4.22 credit
- result 1935104 (host 367): exp_minority_game_delay_memory_interaction_98f4f6_0 — nbytes=33224, elapsed=543.4s, payload=ok -> 4.22 credit
- result 1935105 (host 367): exp_minority_game_delay_memory_interaction_8ffd28_0 — nbytes=33217, elapsed=542.6s, payload=ok -> 4.22 credit
- result 1935106 (host 367): exp_minority_game_delay_memory_interaction_90d48d_0 — nbytes=33228, elapsed=543.6s, payload=ok -> 4.22 credit
- result 1935107 (host 367): exp_minority_game_delay_memory_interaction_550d45_0 — nbytes=33246, elapsed=542.5s, payload=ok -> 4.22 credit
- result 1935108 (host 367): exp_minority_game_delay_memory_interaction_7e5bda_0 — nbytes=33235, elapsed=542.6s, payload=ok -> 4.22 credit
- result 1935109 (host 367): exp_minority_game_delay_memory_interaction_3eec7c_0 — nbytes=33245, elapsed=543.3s, payload=ok -> 4.22 credit
- result 1935110 (host 367): exp_minority_game_delay_memory_interaction_29027c_0 — nbytes=33184, elapsed=542.5s, payload=ok -> 4.22 credit
