Axiom validation log 2026-03-09_0231

Science context consulted: /opt/axiom/experiment_session/findings_summary.txt
Results credited this session: 1547
Weighted live results: 89
Weighted byte pool: 285270
Denials / sentinels:
- missing_payload: 76
- missing_sanitized: 15
- outlier: 1
- retired: 1372
- stub: 9

Per-user credit totals (numeric user IDs only):
- user 1: +0.96 this session -> total 32281.44
- user 10: +159.68 this session -> total 39930.87
- user 22: +0.08 this session -> total 2526.67
- user 30: +2.91 this session -> total 21495.63
- user 34: +0.51 this session -> total 932.61
- user 50: +586.41 this session -> total 6326.71
- user 56: +2713.72 this session -> total 182009.89
- user 72: +0.05 this session -> total 630.90
- user 90: +0.67 this session -> total 76830.98
- user 94: +1.29 this session -> total 46347.19
- user 127: +15.00 this session -> total 15075.79
- user 129: +0.13 this session -> total 2.30
- user 130: +0.05 this session -> total 735.21
- user 136: +6533.13 this session -> total 41269.11

Operational notes:
- Batch result credit update completed for 1545-result snapshot; two additional uncredited results arrived during the run and were credited in a follow-up pass.
- Host/user total_credit updates were applied incrementally after the result credit write; legacy credit was preserved with additive updates only.
- Public counters refreshed: credited_count.txt=35981, total_results_count.txt=36900
- Stuck/broken tasks cleaned up: none in this step.
- Bugs found and fixed in experiment scripts: none.

Results reviewed this session:
- result 1949443 (host 345, user 127): exp_wd_optimizer_interaction_7b979a_0 — elapsed 1075.472s, nbytes 41, credit 1.44 -> sanitized file missing; credited by DB nbytes only
- result 1949759 (host 345, user 127): exp_neural_scaling_laws_552f0f_0 — elapsed 1056.757s, nbytes 42, credit 1.47 -> sanitized file missing; credited by DB nbytes only
- result 1949878 (host 345, user 127): exp_combined_compositionality_bb9512_0 — elapsed 1026.114s, nbytes 41, credit 1.44 -> sanitized file missing; credited by DB nbytes only
- result 1949934 (host 345, user 127): exp_nonmarkov_trap_release_window_5644b5_0 — elapsed 1046.517s, nbytes 41, credit 0.01 -> retired experiment
- result 1950012 (host 345, user 127): exp_invasion_percolation_trapping_6298e3_0 — elapsed 1063.505s, nbytes 41, credit 1.44 -> sanitized file missing; credited by DB nbytes only
- result 1950190 (host 345, user 127): exp_loss_landscape_curvature_eef595_0 — elapsed 1022.154s, nbytes 41, credit 1.44 -> sanitized file missing; credited by DB nbytes only
- result 1950233 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_3ebbf7d1_1 — elapsed 853.108s, nbytes 2374, credit 0.01 -> retired experiment
- result 1950234 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_5818504b_1 — elapsed 846.942s, nbytes 2377, credit 0.01 -> retired experiment
- result 1950235 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_46a97c4e_1 — elapsed 856.475s, nbytes 2377, credit 0.01 -> retired experiment
- result 1950236 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_ef4a3216_1 — elapsed 846.463s, nbytes 2377, credit 0.01 -> retired experiment
- result 1950237 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_84e395a9_1 — elapsed 850.400s, nbytes 2377, credit 0.01 -> retired experiment
- result 1950238 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_799776e7_1 — elapsed 846.416s, nbytes 2376, credit 0.01 -> retired experiment
- result 1950239 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_b22b88ee_1 — elapsed 848.419s, nbytes 2377, credit 0.01 -> retired experiment
- result 1950240 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_278bc790_1 — elapsed 847.351s, nbytes 2376, credit 0.01 -> retired experiment
- result 1950241 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_2562fb42_1 — elapsed 846.246s, nbytes 2378, credit 0.01 -> retired experiment
- result 1950242 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_3b3c4619_1 — elapsed 845.224s, nbytes 2374, credit 0.01 -> retired experiment
- result 1950243 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_b3e2f1f5_1 — elapsed 848.506s, nbytes 2377, credit 0.01 -> retired experiment
- result 1950244 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_5bd8d291_1 — elapsed 846.604s, nbytes 2377, credit 0.01 -> retired experiment
- result 1950245 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_e1abeaca_1 — elapsed 846.187s, nbytes 2376, credit 0.01 -> retired experiment
- result 1950246 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_681eddfc_1 — elapsed 855.667s, nbytes 2377, credit 0.01 -> retired experiment
- result 1950247 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_3f5523fc_1 — elapsed 852.543s, nbytes 2378, credit 0.01 -> retired experiment
- result 1950248 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_d890a5f9_1 — elapsed 849.319s, nbytes 2377, credit 0.01 -> retired experiment
- result 1950249 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_92adc22d_1 — elapsed 848.385s, nbytes 2377, credit 0.01 -> retired experiment
- result 1950250 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_bdeef20b_1 — elapsed 854.271s, nbytes 2376, credit 0.01 -> retired experiment
- result 1950251 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_ce3726dd_1 — elapsed 849.152s, nbytes 2374, credit 0.01 -> retired experiment
- result 1950252 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_6b53cc19_1 — elapsed 846.888s, nbytes 2374, credit 0.01 -> retired experiment
- result 1950253 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_57de6b2d_1 — elapsed 839.983s, nbytes 2374, credit 0.01 -> retired experiment
- result 1950254 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_08378d82_1 — elapsed 865.085s, nbytes 2374, credit 0.01 -> retired experiment
- result 1950255 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_9b1f7854_1 — elapsed 841.090s, nbytes 2375, credit 0.01 -> retired experiment
- result 1950256 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_f62deeb1_1 — elapsed 848.849s, nbytes 2374, credit 0.01 -> retired experiment
- result 1950257 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_c17036ae_1 — elapsed 854.360s, nbytes 2375, credit 0.01 -> retired experiment
- result 1950258 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_3beb6a5c_1 — elapsed 854.360s, nbytes 2377, credit 0.01 -> retired experiment
- result 1950259 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_f6991977_1 — elapsed 871.209s, nbytes 2375, credit 0.01 -> retired experiment
- result 1950260 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_6777aa6c_1 — elapsed 855.918s, nbytes 2374, credit 0.01 -> retired experiment
- result 1950261 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_4aa4b513_1 — elapsed 846.111s, nbytes 2375, credit 0.01 -> retired experiment
- result 1950262 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_eaf371cd_1 — elapsed 848.709s, nbytes 2375, credit 0.01 -> retired experiment
- result 1950263 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_ca98e381_1 — elapsed 847.305s, nbytes 2375, credit 0.01 -> retired experiment
- result 1950264 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_2f99654f_1 — elapsed 848.921s, nbytes 2373, credit 0.01 -> retired experiment
- result 1950265 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_e65a04e2_1 — elapsed 848.539s, nbytes 2372, credit 0.01 -> retired experiment
- result 1950266 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_0b9984f0_1 — elapsed 851.126s, nbytes 2374, credit 0.01 -> retired experiment
- result 1950267 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_488ab66d_1 — elapsed 847.910s, nbytes 2376, credit 0.01 -> retired experiment
- result 1961820 (host 345, user 127): exp_antibiotic_delay_fatigue_switch_6959b1af_1 — elapsed 854.306s, nbytes 2377, credit 0.01 -> retired experiment
- result 1973484 (host 372, user 50): exp_dla_drift_reversal_window_a21df7_0 — elapsed 856.691s, nbytes 22572, credit 0.01 -> retired experiment
- result 1973489 (host 372, user 50): exp_bootstrap_threshold_correlation_8cae3f_0 — elapsed 843.347s, nbytes 2288, credit 0.01 -> retired experiment
- result 1973490 (host 372, user 50): exp_contact_process_multiplex_activity_crossover_4e1020_0 — elapsed 847.998s, nbytes 3333, credit 116.84 -> trials=6 leaves=122 uniq=73 median|x|=0.1525 max|x|=2.846e+08
- result 1973499 (host 345, user 127): exp_markov_branching_rescue_correlation_2e88cb_0 — elapsed 846.357s, nbytes 148517, credit 0.01 -> retired experiment
- result 1973502 (host 345, user 127): exp_hypergraph_pgg_inertia_crossover_065f41_0 — elapsed 547.160s, nbytes 12403, credit 0.01 -> retired experiment
- result 1973505 (host 345, user 127): exp_abx_cycle_hgt_delay_resonance_26731a_0 — elapsed 556.889s, nbytes 17163, credit 0.01 -> retired experiment
